Country,City,PM2.5,Latitude,Longitude,sensorType,Date
Kuwait,US Diplomatic Post: Kuwait City,112.0,29.292316,48.04768,reference grade,2024-06-27T22:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,143.0,29.292316,48.04768,reference grade,2024-06-27T21:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,193.0,29.292316,48.04768,reference grade,2024-06-27T20:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,221.0,29.292316,48.04768,reference grade,2024-06-27T19:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,151.0,29.292316,48.04768,reference grade,2024-06-27T18:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,144.0,29.292316,48.04768,reference grade,2024-06-27T17:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,95.0,29.292316,48.04768,reference grade,2024-06-27T16:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,22.0,29.292316,48.04768,reference grade,2024-06-27T15:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,23.0,29.292316,48.04768,reference grade,2024-06-27T14:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,25.0,29.292316,48.04768,reference grade,2024-06-27T13:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,28.0,29.292316,48.04768,reference grade,2024-06-27T12:00:00+00:00
Kuwait,US Diplomatic Post: Kuwait City,27.0,29.292316,48.04768,reference grade,2024-06-27T11:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,7.0,42.8273,74.5833,reference grade,2024-07-01T13:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,5.0,42.8273,74.5833,reference grade,2024-07-01T12:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,2.0,42.8273,74.5833,reference grade,2024-07-01T11:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,2.0,42.8273,74.5833,reference grade,2024-07-01T10:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,5.0,42.8273,74.5833,reference grade,2024-07-01T09:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.0,42.8273,74.5833,reference grade,2024-07-01T08:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.8,42.8273,74.5833,reference grade,2024-07-01T07:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.2,42.8273,74.5833,reference grade,2024-07-01T06:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.3,42.8273,74.5833,reference grade,2024-07-01T05:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-07-01T04:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,7.0,42.8273,74.5833,reference grade,2024-07-01T03:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,9.0,42.8273,74.5833,reference grade,2024-07-01T02:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.0,42.8273,74.5833,reference grade,2024-07-01T01:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,-1.0,42.8273,74.5833,reference grade,2024-07-01T00:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.0,42.8273,74.5833,reference grade,2024-06-30T23:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.0,42.8273,74.5833,reference grade,2024-06-30T22:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.0,42.8273,74.5833,reference grade,2024-06-30T21:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.0,42.8273,74.5833,reference grade,2024-06-30T20:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.0,42.8273,74.5833,reference grade,2024-06-30T19:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,5.0,42.8273,74.5833,reference grade,2024-06-30T18:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-30T17:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.4,42.8273,74.5833,reference grade,2024-06-30T16:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,5.0,42.8273,74.5833,reference grade,2024-06-30T15:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-30T14:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,11.0,42.8273,74.5833,reference grade,2024-06-30T13:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,14.0,42.8273,74.5833,reference grade,2024-06-30T12:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,13.0,42.8273,74.5833,reference grade,2024-06-30T11:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-30T10:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,11.0,42.8273,74.5833,reference grade,2024-06-30T09:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,7.0,42.8273,74.5833,reference grade,2024-06-30T08:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,11.0,42.8273,74.5833,reference grade,2024-06-30T07:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,7.0,42.8273,74.5833,reference grade,2024-06-30T06:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-30T05:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-30T04:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,9.0,42.8273,74.5833,reference grade,2024-06-30T03:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,10.0,42.8273,74.5833,reference grade,2024-06-30T02:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,2.0,42.8273,74.5833,reference grade,2024-06-30T01:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,10.0,42.8273,74.5833,reference grade,2024-06-30T00:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,10.0,42.8273,74.5833,reference grade,2024-06-29T23:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,11.0,42.8273,74.5833,reference grade,2024-06-29T22:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.6,42.8273,74.5833,reference grade,2024-06-29T21:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,14.0,42.8273,74.5833,reference grade,2024-06-29T20:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,15.0,42.8273,74.5833,reference grade,2024-06-29T19:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,9.0,42.8273,74.5833,reference grade,2024-06-29T18:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.3,42.8273,74.5833,reference grade,2024-06-29T17:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,16.0,42.8273,74.5833,reference grade,2024-06-29T16:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,19.0,42.8273,74.5833,reference grade,2024-06-29T15:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,14.0,42.8273,74.5833,reference grade,2024-06-29T14:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,9.0,42.8273,74.5833,reference grade,2024-06-29T13:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,14.0,42.8273,74.5833,reference grade,2024-06-29T12:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,7.0,42.8273,74.5833,reference grade,2024-06-29T11:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,5.0,42.8273,74.5833,reference grade,2024-06-29T10:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,7.0,42.8273,74.5833,reference grade,2024-06-29T09:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,10.0,42.8273,74.5833,reference grade,2024-06-29T08:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,-999.0,42.8273,74.5833,reference grade,2024-06-29T07:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,5.0,42.8273,74.5833,reference grade,2024-06-29T06:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,4.0,42.8273,74.5833,reference grade,2024-06-29T05:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,6.0,42.8273,74.5833,reference grade,2024-06-29T04:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-29T03:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,7.0,42.8273,74.5833,reference grade,2024-06-29T02:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,6.0,42.8273,74.5833,reference grade,2024-06-29T01:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,4.0,42.8273,74.5833,reference grade,2024-06-29T00:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.6,42.8273,74.5833,reference grade,2024-06-28T23:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,3.0,42.8273,74.5833,reference grade,2024-06-28T22:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,6.0,42.8273,74.5833,reference grade,2024-06-28T21:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.4,42.8273,74.5833,reference grade,2024-06-28T20:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,7.0,42.8273,74.5833,reference grade,2024-06-28T19:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,6.0,42.8273,74.5833,reference grade,2024-06-28T18:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.5,42.8273,74.5833,reference grade,2024-06-28T17:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,10.0,42.8273,74.5833,reference grade,2024-06-28T16:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,9.0,42.8273,74.5833,reference grade,2024-06-28T15:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,13.0,42.8273,74.5833,reference grade,2024-06-28T14:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,12.0,42.8273,74.5833,reference grade,2024-06-28T13:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.8,42.8273,74.5833,reference grade,2024-06-28T12:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,3.8,42.8273,74.5833,reference grade,2024-06-28T11:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,13.0,42.8273,74.5833,reference grade,2024-06-28T10:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,9.0,42.8273,74.5833,reference grade,2024-06-28T09:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,19.0,42.8273,74.5833,reference grade,2024-06-28T08:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,21.0,42.8273,74.5833,reference grade,2024-06-28T07:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,18.0,42.8273,74.5833,reference grade,2024-06-28T06:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,13.0,42.8273,74.5833,reference grade,2024-06-28T05:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,7.0,42.8273,74.5833,reference grade,2024-06-28T04:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-28T03:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,10.0,42.8273,74.5833,reference grade,2024-06-28T02:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,2.0,42.8273,74.5833,reference grade,2024-06-28T01:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,3.0,42.8273,74.5833,reference grade,2024-06-28T00:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,4.0,42.8273,74.5833,reference grade,2024-06-27T23:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,-999.0,42.8273,74.5833,reference grade,2024-06-27T22:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-27T21:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-27T20:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,9.0,42.8273,74.5833,reference grade,2024-06-27T19:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.2,42.8273,74.5833,reference grade,2024-06-27T18:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,12.0,42.8273,74.5833,reference grade,2024-06-27T17:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,15.0,42.8273,74.5833,reference grade,2024-06-27T16:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,0.9,42.8273,74.5833,reference grade,2024-06-27T15:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,28.0,42.8273,74.5833,reference grade,2024-06-27T14:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,11.0,42.8273,74.5833,reference grade,2024-06-27T13:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.4,42.8273,74.5833,reference grade,2024-06-27T12:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,8.0,42.8273,74.5833,reference grade,2024-06-27T11:00:00+00:00
Kyrgyzstan,US Diplomatic Post: Bishkek,1.8,42.8273,74.5833,reference grade,2024-06-27T10:00:00+00:00
Laos,"Meteorological stations, Nakhon Phanom",10.2,17.412345,104.7786123,reference grade,2024-07-01T14:00:00+00:00
Laos,"Meteorological stations, Nakhon Phanom",9.8,17.412345,104.7786123,reference grade,2024-07-01T13:00:00+00:00
Laos,"Meteorological stations, Nakhon Phanom",9.5,17.412345,104.7786123,reference grade,2024-07-01T12:00:00+00:00
Laos,"Meteorological stations, Nakhon Phanom",9.2,17.412345,104.7786123,reference grade,2024-07-01T11:00:00+00:00
Laos,"Meteorological stations, Nakhon Phanom",9.2,17.412345,104.7786123,reference grade,2024-07-01T10:00:00+00:00
Laos,"Meteorological stations, Nakhon Phanom",9.0,17.412345,104.7786123,reference grade,2024-07-01T09:00:00+00:00
Laos,"Meteorological stations, Nakhon Phanom",8.9,17.412345,104.7786123,reference grade,2024-07-01T08:00:00+00:00
Laos,"Meteorological stations, Nakhon Phanom",8.8,17.412345,104.7786123,reference grade,2024-07-01T07:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,1.0,49.61156999964506,6.118469999695286,reference grade,2024-07-01T10:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,9.0,49.61156999964506,6.118469999695286,reference grade,2024-07-01T08:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,6.0,49.61156999964506,6.118469999695286,reference grade,2024-07-01T04:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,9.0,49.61156999964506,6.118469999695286,reference grade,2024-07-01T03:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,8.0,49.61156999964506,6.118469999695286,reference grade,2024-07-01T02:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,8.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T21:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,7.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T20:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,14.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T19:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,15.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T18:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,14.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T17:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,9.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T16:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,11.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T15:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,10.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T14:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,6.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T13:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,9.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T12:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T11:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T10:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T09:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,2.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T08:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T07:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,1.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T06:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,1.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T05:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T04:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T03:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-30T02:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,6.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T21:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,7.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T20:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,8.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T19:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T18:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,2.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T17:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T16:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T15:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T14:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T13:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,6.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T12:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,6.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T11:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T10:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,4.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T09:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,4.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T08:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T07:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,6.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T06:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,2.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T05:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,4.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T04:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,7.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T03:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,8.0,49.61156999964506,6.118469999695286,reference grade,2024-06-29T02:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T21:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T20:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,2.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T19:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T18:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,4.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T17:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T16:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T15:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,4.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T14:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,3.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T13:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,6.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T12:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,4.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T11:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,4.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T10:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,2.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T09:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,2.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T08:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,2.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T07:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,4.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T06:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,6.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T05:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T04:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T03:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,8.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T02:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,7.0,49.61156999964506,6.118469999695286,reference grade,2024-06-28T01:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,10.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T21:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,9.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T20:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,7.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T19:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,10.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T18:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,12.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T17:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,13.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T16:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,11.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T15:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,10.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T14:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,12.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T13:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,11.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T12:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,15.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T11:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,17.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T10:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,20.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T09:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,12.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T08:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,12.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T07:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,17.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T06:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,9.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T05:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,11.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T04:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,13.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T03:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,11.0,49.61156999964506,6.118469999695286,reference grade,2024-06-27T02:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,8.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T23:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,7.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T22:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,10.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T21:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,8.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T20:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,8.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T19:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,9.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T18:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,10.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T17:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,10.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T16:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,4.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T15:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,5.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T14:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,6.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T13:00:00+00:00
Luxembourg,Luxembourg Pl. Winston Churchill,7.0,49.61156999964506,6.118469999695286,reference grade,2024-06-26T12:00:00+00:00
